test_indices,y_test,y_pred,risk_scores
3665,0.0,0.0,2.3877755899492432e-05
1530,1.0,0.0,2.3842293202679597e-05
629,0.0,0.0,2.3683449042518047e-05
77,1.0,0.0,2.3649719420188448e-05
5274,0.0,0.0,2.3563423075721478e-05
1253,1.0,0.0,2.3512236818053958e-05
4090,0.0,0.0,2.3149917997126362e-05
2028,0.0,0.0,2.2939923468589512e-05
806,0.0,0.0,2.254742349409058e-05
1460,0.0,0.0,2.2323177737634265e-05
4625,0.0,0.0,2.227025443193779e-05
1783,1.0,0.0,2.1233156242172545e-05
5050,0.0,0.0,2.1022334787455557e-05
2274,0.0,0.0,2.0899413014395028e-05
5585,0.0,0.0,2.0807248463552947e-05
171,0.0,0.0,2.0585538871797353e-05
866,0.0,0.0,2.0251563309533066e-05
2557,0.0,0.0,1.98448525277754e-05
2279,0.0,0.0,1.9742803102832326e-05
41,1.0,0.0,1.9023815841493843e-05
1662,0.0,0.0,1.8318244684291732e-05
3239,0.0,0.0,1.7961106070978677e-05
3234,0.0,0.0,1.7589912746176624e-05
1432,0.0,0.0,1.730758880334916e-05
3517,0.0,0.0,1.729644559905552e-05
2499,0.0,0.0,1.710927866956602e-05
5398,0.0,0.0,1.7084911532426726e-05
2518,0.0,0.0,1.682232290972271e-05
4438,0.0,0.0,1.6738380117877063e-05
3478,0.0,0.0,1.6657149446150184e-05
513,0.0,0.0,1.6569854211662173e-05
4199,0.0,0.0,1.6304635267110646e-05
1435,1.0,0.0,1.6167657180744478e-05
980,0.0,0.0,1.5676137414738128e-05
1605,0.0,0.0,1.554284144889552e-05
1006,1.0,0.0,1.5416838036710122e-05
778,0.0,0.0,1.5375534386985788e-05
1820,0.0,0.0,1.5326690960002896e-05
1168,0.0,0.0,1.5120936075029455e-05
4477,0.0,0.0,1.5052143932941216e-05
425,0.0,0.0,1.4816640242000358e-05
4194,0.0,0.0,1.4786576435632536e-05
5159,0.0,0.0,1.4762295359701207e-05
1623,0.0,0.0,1.4582068570324e-05
3000,0.0,0.0,1.4063095860713233e-05
3459,0.0,0.0,1.4046833809895156e-05
2020,0.0,0.0,1.3914558538190048e-05
3960,0.0,0.0,1.3743767448271367e-05
4920,0.0,0.0,1.344449256788359e-05
412,0.0,0.0,1.3383727043607686e-05
222,1.0,0.0,1.331811784428683e-05
5880,0.0,0.0,1.3164502801660241e-05
1303,1.0,0.0,1.3124585052614856e-05
5437,0.0,0.0,1.3103019190035733e-05
5140,0.0,0.0,1.2510520814542084e-05
5154,0.0,0.0,1.2419849641500553e-05
1810,1.0,0.0,1.229732783874989e-05
5602,0.0,0.0,1.2159561543087285e-05
4642,0.0,0.0,1.1722720601526997e-05
4419,0.0,0.0,1.1577945428542665e-05
773,0.0,0.0,1.1531730702994236e-05
3682,0.0,0.0,1.1304011063969096e-05
210,0.0,0.0,1.0903604725578004e-05
2722,0.0,0.0,1.0903055098133233e-05
0,0.0,0.0,1.075294544474915e-05
5400,0.0,0.0,1.03964872632512e-05
1304,0.0,0.0,1.0384456398399595e-05
1677,0.0,0.0,1.022896611612617e-05
5120,0.0,0.0,1.009058072330971e-05
859,0.0,0.0,1.0061752671407225e-05
5379,0.0,0.0,9.638338868315956e-06
4180,0.0,0.0,9.611060419425392e-06
4160,0.0,0.0,9.539908233605438e-06
4440,0.0,0.0,9.490035184764298e-06
1156,0.0,0.0,9.396326973269389e-06
1326,1.0,0.0,9.279287593461018e-06
1981,0.0,0.0,9.274805321805908e-06
895,0.0,0.0,9.256127527282389e-06
702,0.0,0.0,9.151853050926576e-06
5420,0.0,0.0,9.127485208257098e-06
3200,0.0,0.0,9.029758318297302e-06
3480,0.0,0.0,8.591491026950318e-06
2240,0.0,0.0,8.559193766543696e-06
1355,0.0,0.0,8.53990014009584e-06
4460,0.0,0.0,8.289196989887626e-06
1035,0.0,0.0,8.00242367149422e-06
1277,1.0,0.0,7.856288332191694e-06
839,0.0,0.0,7.832291435223606e-06
2520,0.0,0.0,7.811816453103257e-06
691,1.0,0.0,7.793584714098145e-06
181,0.0,0.0,7.776950082386099e-06
3500,0.0,0.0,7.521815259172676e-06
5256,0.0,0.0,7.41308318934771e-06
3220,0.0,0.0,7.387340599193027e-06
779,0.0,0.0,7.339231140010418e-06
482,0.0,0.0,7.23239598419412e-06
4296,0.0,0.0,7.005591013981605e-06
2540,0.0,0.0,6.80401674851161e-06
3336,0.0,0.0,6.6001824986923365e-06
1488,0.0,0.0,6.540649108146602e-06
1227,0.0,0.0,6.263829378238794e-06
2376,0.0,0.0,6.194812359054148e-06
2613,0.0,0.0,6.1637690155042354e-06
1259,0.0,0.0,6.133782530704364e-06
175,0.0,0.0,6.10608946324845e-06
971,0.0,0.0,6.075829092413261e-06
5010,0.0,0.0,5.949395726391489e-06
4934,0.0,0.0,5.855612029127038e-06
3974,0.0,0.0,5.819239018356863e-06
4050,0.0,0.0,5.8173052348001085e-06
3014,0.0,0.0,5.781757028919324e-06
3573,0.0,0.0,5.759118934983121e-06
2054,0.0,0.0,5.742910276341083e-06
1318,0.0,0.0,5.7389589229150305e-06
3090,0.0,0.0,5.715812118093892e-06
2260,0.0,0.0,5.6866631827500745e-06
2130,0.0,0.0,5.6108021063139955e-06
1572,1.0,0.0,5.481603508227369e-06
2673,0.0,0.0,5.457409801439238e-06
1375,0.0,0.0,5.403500484580352e-06
564,0.0,0.0,5.402020139467553e-06
4533,0.0,0.0,5.369259333916551e-06
1455,0.0,0.0,5.341652483222006e-06
148,0.0,0.0,5.329391927593521e-06
901,0.0,0.0,5.2762898151779495e-06
2822,1.0,0.0,5.260948398569646e-06
3782,1.0,0.0,5.225514214781572e-06
1487,0.0,0.0,5.19789414461694e-06
4742,1.0,0.0,5.1896161526160525e-06
5702,1.0,0.0,5.1528838545106765e-06
5627,0.0,0.0,5.043638130835426e-06
4667,0.0,0.0,5.032134718821121e-06
3707,0.0,0.0,5.02059291307455e-06
2747,0.0,0.0,5.009305808460585e-06
5493,0.0,0.0,5.002586730749043e-06
1007,0.0,0.0,4.90291935186637e-06
3633,0.0,0.0,4.883476334406094e-06
4312,0.0,0.0,4.869207398763108e-06
2392,0.0,0.0,4.866479657263732e-06
3352,0.0,0.0,4.864691346698409e-06
5272,0.0,0.0,4.853292348482137e-06
500,1.0,0.0,4.7810336827425655e-06
2348,0.0,0.0,4.5645708657133245e-06
534,0.0,0.0,4.483984687268402e-06
887,0.0,0.0,4.474255542842435e-06
4593,0.0,0.0,4.38064820809003e-06
3308,0.0,0.0,4.306585223809118e-06
4932,1.0,0.0,4.2808934632892775e-06
472,1.0,0.0,4.217052101602909e-06
1324,0.0,0.0,4.139517318594174e-06
4268,0.0,0.0,4.071878634968205e-06
5553,0.0,0.0,3.938004347822156e-06
3972,1.0,0.0,3.894733380263633e-06
5228,0.0,0.0,3.864128873945425e-06
1208,1.0,0.0,3.809057941025232e-06
921,1.0,0.0,3.6743387006253626e-06
677,0.0,0.0,3.574728824703674e-06
3012,1.0,0.0,3.540865047239819e-06
439,0.0,0.0,3.456058444891246e-06
1400,0.0,0.0,3.387398812643042e-06
190,1.0,0.0,3.218209470372647e-06
2052,1.0,0.0,3.2168538394958e-06
2800,0.0,0.0,3.1533842361591657e-06
1911,0.0,0.0,3.0525534600770943e-06
3760,0.0,0.0,3.033944790844568e-06
4720,0.0,0.0,2.919239161099348e-06
1329,0.0,0.0,2.893845158461449e-06
2571,0.0,0.0,2.826923613337545e-06
5680,0.0,0.0,2.8103637384769814e-06
414,0.0,0.0,2.7057287496734575e-06
1646,1.0,0.0,2.6797882521360812e-06
214,0.0,0.0,2.6740385307780556e-06
541,0.0,0.0,2.6491333592746286e-06
3531,0.0,0.0,2.5924629097264703e-06
2349,1.0,0.0,2.56746013292128e-06
1402,0.0,0.0,2.5176140525461236e-06
883,0.0,0.0,2.4379048891729665e-06
4976,0.0,0.0,2.436208190004842e-06
729,0.0,0.0,2.404412798188215e-06
4491,0.0,0.0,2.3813828330358677e-06
3309,1.0,0.0,2.35889658639911e-06
2211,1.0,0.0,2.3078547653976253e-06
366,0.0,0.0,2.2812705110074703e-06
3171,1.0,0.0,2.244131273418182e-06
1075,0.0,0.0,2.238816873004502e-06
4016,0.0,0.0,2.2082149832784618e-06
4269,1.0,0.0,2.198809696134836e-06
5451,0.0,0.0,2.1909582408360253e-06
4131,1.0,0.0,2.1806428398773656e-06
1585,0.0,0.0,2.161012066101949e-06
5564,0.0,0.0,2.112826251869513e-06
5091,1.0,0.0,2.1025330747387615e-06
3001,0.0,0.0,2.09622710966081e-06
5229,1.0,0.0,2.0698318550107862e-06
3961,0.0,0.0,2.0649901132056792e-06
4604,0.0,0.0,2.0530303869748477e-06
5231,0.0,0.0,2.04305449679959e-06
4921,0.0,0.0,2.034855105993599e-06
5881,0.0,0.0,2.00580146766135e-06
3056,0.0,0.0,1.9952417324220987e-06
3644,0.0,0.0,1.986871093463709e-06
2408,1.0,0.0,1.9722528913182888e-06
618,0.0,0.0,1.931527604843714e-06
2684,0.0,0.0,1.915735246996192e-06
3368,1.0,0.0,1.9042902076168188e-06
4271,0.0,0.0,1.9032312390382698e-06
1395,1.0,0.0,1.8452760012492054e-06
4328,1.0,0.0,1.8416506995779955e-06
892,0.0,0.0,1.8395908310790265e-06
5472,0.0,0.0,1.8314725643361109e-06
5578,0.0,0.0,1.8129837748761256e-06
2096,0.0,0.0,1.8013676046092575e-06
5288,1.0,0.0,1.7838339587043256e-06
3311,0.0,0.0,1.7685354521577065e-06
4618,0.0,0.0,1.7491517120417054e-06
1114,0.0,0.0,1.7137125642103192e-06
360,0.0,0.0,1.713529280634734e-06
4512,0.0,0.0,1.711386861917724e-06
5703,0.0,0.0,1.6863005209832602e-06
3658,0.0,0.0,1.6855382626897121e-06
1300,0.0,0.0,1.6657839787607687e-06
277,0.0,0.0,1.6564828234523416e-06
2351,0.0,0.0,1.6378455191083356e-06
4743,0.0,0.0,1.6259690108067544e-06
2698,0.0,0.0,1.6230579091860045e-06
1442,1.0,0.0,1.6173503874631838e-06
849,1.0,0.0,1.6060920097701093e-06
3552,0.0,0.0,1.5992206377818295e-06
1568,0.0,0.0,1.5860614671005564e-06
1454,0.0,0.0,1.5814153673190032e-06
3783,0.0,0.0,1.566589903822542e-06
5731,0.0,0.0,1.5482179886490075e-06
2823,0.0,0.0,1.50823570947147e-06
5158,0.0,0.0,1.5007002439273903e-06
2592,0.0,0.0,1.4909216930899045e-06
5736,0.0,0.0,1.4710929225759823e-06
4198,0.0,0.0,1.4659544774744227e-06
3238,0.0,0.0,1.4320686863110385e-06
4776,0.0,0.0,1.4144014022769338e-06
4771,0.0,0.0,1.4099565390191083e-06
2278,0.0,0.0,1.399136110992789e-06
323,0.0,0.0,1.3982835771838689e-06
2103,0.0,0.0,1.3917425812701503e-06
3063,0.0,0.0,1.3669007279527157e-06
3816,0.0,0.0,1.35849464938557e-06
2147,0.0,0.0,1.3567379928287862e-06
581,0.0,0.0,1.3526822805268444e-06
4023,0.0,0.0,1.3437025565622002e-06
3107,0.0,0.0,1.3246241005146612e-06
4983,0.0,0.0,1.3219129660485846e-06
945,0.0,0.0,1.3184791918038615e-06
122,0.0,0.0,1.318371430740629e-06
2856,0.0,0.0,1.3076193912070442e-06
447,0.0,0.0,1.298172330396911e-06
4067,0.0,0.0,1.293486725828235e-06
3811,0.0,0.0,1.282695506456563e-06
436,0.0,0.0,1.2760952459593929e-06
5027,0.0,0.0,1.263256136032696e-06
648,0.0,0.0,1.232766638217166e-06
5713,0.0,0.0,1.2316125294059941e-06
1383,0.0,0.0,1.2227671642180393e-06
2851,0.0,0.0,1.1714282829092336e-06
4753,0.0,0.0,1.1545544135859402e-06
5039,0.0,0.0,1.1246031037311761e-06
754,1.0,0.0,1.123572029378862e-06
4079,0.0,0.0,1.1174337158321458e-06
3119,0.0,0.0,1.110826397522672e-06
294,0.0,0.0,1.1062857807068145e-06
2159,0.0,0.0,1.1049883336774298e-06
1046,0.0,0.0,1.0919635138893073e-06
3793,0.0,0.0,1.0815570775399812e-06
5395,0.0,0.0,1.052401869082135e-06
1869,1.0,0.0,1.0465526143318016e-06
2833,0.0,0.0,1.0133041697503794e-06
5635,0.0,0.0,9.935607211410446e-07
4675,0.0,0.0,9.915743308224902e-07
3715,0.0,0.0,9.897592002426852e-07
2755,0.0,0.0,9.88297911938656e-07
4435,0.0,0.0,9.811851685086668e-07
2194,0.0,0.0,9.687756593519139e-07
1034,0.0,0.0,9.359144231625237e-07
2573,0.0,0.0,9.33064899574161e-07
3475,0.0,0.0,9.009191606160126e-07
376,0.0,0.0,8.73777914925385e-07
2610,0.0,0.0,8.667372239023039e-07
3533,0.0,0.0,8.613327240144187e-07
1588,0.0,0.0,8.230132763311337e-07
2515,0.0,0.0,8.146883234278198e-07
137,0.0,0.0,8.130988559248776e-07
540,0.0,0.0,8.100935359233883e-07
3570,0.0,0.0,7.996666671685042e-07
4493,0.0,0.0,7.972144145047293e-07
3154,0.0,0.0,7.910854403110384e-07
2947,0.0,0.0,7.738953417645131e-07
737,0.0,0.0,7.645209695006517e-07
87,0.0,0.0,7.58217618839962e-07
2631,0.0,0.0,7.403342294805561e-07
5453,0.0,0.0,7.393272845722608e-07
5108,0.0,0.0,7.364252963089337e-07
4530,0.0,0.0,7.35978681579956e-07
3591,0.0,0.0,7.352923381942602e-07
4551,0.0,0.0,7.306293697518061e-07
5511,0.0,0.0,7.261852788283386e-07
594,0.0,0.0,7.257476083287858e-07
4148,0.0,0.0,7.232550578022089e-07
1842,0.0,0.0,7.211559167931197e-07
3188,0.0,0.0,7.100279758674752e-07
2228,0.0,0.0,6.970280735099337e-07
257,0.0,0.0,6.870647642744496e-07
5490,0.0,0.0,6.781478216572568e-07
201,0.0,0.0,6.661871998507993e-07
3907,0.0,0.0,6.643928088463475e-07
4114,0.0,0.0,6.48368682194052e-07
756,0.0,0.0,6.476118730424424e-07
1948,0.0,0.0,6.372565014515203e-07
1064,0.0,0.0,6.356405848697934e-07
38,0.0,0.0,6.254704742730108e-07
2537,0.0,0.0,6.130902150872994e-07
1069,1.0,0.0,6.048392331557426e-07
2250,0.0,0.0,6.021030191954205e-07
1901,0.0,0.0,6.01696387113268e-07
1908,1.0,0.0,5.990974772514605e-07
1416,1.0,0.0,5.943037743496466e-07
3497,0.0,0.0,5.896983860432273e-07
3210,0.0,0.0,5.748291899716271e-07
4867,0.0,0.0,5.687439546715101e-07
741,0.0,0.0,5.673965036988534e-07
4457,0.0,0.0,5.663170826175845e-07
5047,1.0,0.0,5.618958453858707e-07
4087,1.0,0.0,5.6060458962848e-07
3127,1.0,0.0,5.596028403328438e-07
2167,1.0,0.0,5.589851531201891e-07
4170,0.0,0.0,5.502436505866662e-07
550,1.0,0.0,5.497154125456326e-07
5417,0.0,0.0,5.439701888761639e-07
2630,0.0,0.0,5.434608398870139e-07
5074,0.0,0.0,5.32827560363718e-07
5130,0.0,0.0,5.278019306743481e-07
47,0.0,0.0,5.164264364476118e-07
2337,0.0,0.0,5.148707882507362e-07
2875,0.0,0.0,5.037255713239441e-07
3835,0.0,0.0,5.026252692871249e-07
4795,0.0,0.0,5.0118981973535e-07
5755,0.0,0.0,4.996320741722359e-07
960,0.0,0.0,4.992296255152649e-07
3297,0.0,0.0,4.982951108240624e-07
870,0.0,0.0,4.951814105101784e-07
3590,0.0,0.0,4.908084934979682e-07
5827,0.0,0.0,4.905293604191679e-07
5741,0.0,0.0,4.902634178984134e-07
4257,0.0,0.0,4.830280452066985e-07
4781,0.0,0.0,4.811339161393374e-07
3821,0.0,0.0,4.7239525120171396e-07
5217,0.0,0.0,4.684209848828102e-07
2861,0.0,0.0,4.639209798294756e-07
529,0.0,0.0,4.592222086006459e-07
684,0.0,0.0,4.539023182723895e-07
2635,0.0,0.0,4.4533193886941126e-07
4550,0.0,0.0,4.451421240350701e-07
2080,0.0,0.0,4.2373533785950803e-07
2926,1.0,0.0,4.109022334104353e-07
2461,0.0,0.0,4.0902554978904306e-07
172,0.0,0.0,4.084766637877104e-07
5510,0.0,0.0,4.0524885778571675e-07
3040,0.0,0.0,4.0442974396542724e-07
3421,0.0,0.0,4.00470533072868e-07
1868,1.0,0.0,3.9648127259920976e-07
4381,0.0,0.0,3.926189444731063e-07
5053,0.0,0.0,3.9034591740959984e-07
829,0.0,0.0,3.889084061556556e-07
258,0.0,0.0,3.8747137923021417e-07
4000,0.0,0.0,3.8672121125991705e-07
477,0.0,0.0,3.8644249677185053e-07
5341,0.0,0.0,3.8540226864756497e-07
3886,1.0,0.0,3.814375881104366e-07
2058,1.0,0.0,3.7497391048576193e-07
3595,0.0,0.0,3.712519985836374e-07
4960,0.0,0.0,3.7072326682498147e-07
2041,0.0,0.0,3.697900673129045e-07
2081,0.0,0.0,3.6601487943064584e-07
3018,1.0,0.0,3.5906373357472464e-07
1962,0.0,0.0,3.5560666203093624e-07
4846,1.0,0.0,3.5479227938056986e-07
3041,0.0,0.0,3.545212031354106e-07
655,1.0,0.0,3.5078278632247933e-07
4093,0.0,0.0,3.5072166473188343e-07
2390,0.0,0.0,3.493684150343664e-07
3978,1.0,0.0,3.4376374692158544e-07
4001,0.0,0.0,3.435928747736582e-07
969,0.0,0.0,3.4246671913214723e-07
1471,0.0,0.0,3.373405195767908e-07
4961,0.0,0.0,3.3387742438989016e-07
5806,1.0,0.0,3.305950879895034e-07
4938,1.0,0.0,3.290954951810931e-07
823,0.0,0.0,3.28124215770949e-07
286,0.0,0.0,3.1904989636925653e-07
758,0.0,0.0,3.155333331292026e-07
3133,0.0,0.0,3.1505281126208945e-07
2062,0.0,0.0,3.13822519800369e-07
4555,0.0,0.0,3.110560113131627e-07
2160,0.0,0.0,3.099716638276441e-07
3350,0.0,0.0,3.0858121749420724e-07
3120,0.0,0.0,2.9954256490809606e-07
3022,0.0,0.0,2.9627552932573434e-07
2400,0.0,0.0,2.947446730699385e-07
3360,0.0,0.0,2.9058771928095045e-07
4080,0.0,0.0,2.8970212371863215e-07
2873,1.0,0.0,2.870212331529004e-07
5836,1.0,0.0,2.854624778928935e-07
4320,0.0,0.0,2.853032261931038e-07
2173,0.0,0.0,2.833373572434581e-07
462,0.0,0.0,2.8301096140493864e-07
46,0.0,0.0,2.82310419471312e-07
5040,0.0,0.0,2.803676212529933e-07
3982,0.0,0.0,2.799324798221298e-07
4310,0.0,0.0,2.778265086490005e-07
5280,0.0,0.0,2.774598102064519e-07
589,0.0,0.0,2.7435069112901824e-07
836,0.0,0.0,2.731691155482489e-07
501,0.0,0.0,2.7243721881882785e-07
1750,0.0,0.0,2.6630864173937337e-07
3833,1.0,0.0,2.649940286951253e-07
4942,0.0,0.0,2.647153145018101e-07
5515,0.0,0.0,2.6168990875540113e-07
5270,0.0,0.0,2.612698952876456e-07
4793,1.0,0.0,2.448459398603662e-07
2226,0.0,0.0,2.443219175446299e-07
1633,0.0,0.0,2.4422421101721867e-07
102,0.0,0.0,2.418748748386253e-07
3186,0.0,0.0,2.403658071941107e-07
4146,0.0,0.0,2.3640422166042988e-07
5106,0.0,0.0,2.332765416564224e-07
862,0.0,0.0,2.322917174191941e-07
17,0.0,0.0,2.3203965329936343e-07
5753,1.0,0.0,2.2633187428673657e-07
401,0.0,0.0,2.2383139634215522e-07
397,0.0,0.0,2.2022440105715966e-07
5737,0.0,0.0,2.1798121937926943e-07
5805,0.0,0.0,2.1349359571947845e-07
2708,1.0,0.0,2.1235733014958798e-07
269,0.0,0.0,2.1150058234468299e-07
1528,0.0,0.0,2.109129941414161e-07
1909,1.0,0.0,2.065153890867802e-07
1806,0.0,0.0,2.0300085867890378e-07
3668,1.0,0.0,2.014614823595162e-07
4845,0.0,0.0,2.0011575887945767e-07
1127,0.0,0.0,1.9701844726386292e-07
4777,0.0,0.0,1.9438122165227075e-07
2652,0.0,0.0,1.9311637516172583e-07
4628,1.0,0.0,1.913251142728326e-07
4876,1.0,0.0,1.904623196272423e-07
2910,0.0,0.0,1.8851402648061185e-07
3612,0.0,0.0,1.8738900471895476e-07
3885,0.0,0.0,1.873199547891713e-07
1643,0.0,0.0,1.8712253287444277e-07
574,0.0,0.0,1.8653744381653785e-07
422,1.0,0.0,1.8261152653639864e-07
3870,0.0,0.0,1.8226651114315926e-07
4572,0.0,0.0,1.8216664326005028e-07
5588,1.0,0.0,1.818258488174844e-07
1704,1.0,0.0,1.8168052252797976e-07
1172,0.0,0.0,1.808701546318985e-07
1134,0.0,0.0,1.783890952256914e-07
5532,0.0,0.0,1.7742194715640467e-07
1256,0.0,0.0,1.7688236138451203e-07
4830,0.0,0.0,1.7631721473837753e-07
2925,0.0,0.0,1.752353077005148e-07
3817,0.0,0.0,1.7296590246303533e-07
5790,0.0,0.0,1.7061545876912592e-07
241,0.0,0.0,1.679976899877309e-07
593,0.0,0.0,1.6744043468173477e-07
5482,0.0,0.0,1.6740432869628092e-07
1574,0.0,0.0,1.652547052272827e-07
352,0.0,0.0,1.6433527920950344e-07
983,0.0,0.0,1.5565784738948362e-07
4522,0.0,0.0,1.540198956864049e-07
2857,0.0,0.0,1.5386939295536931e-07
396,0.0,0.0,1.5385354313248816e-07
2184,0.0,0.0,1.478270184977195e-07
663,0.0,0.0,1.4669821525757477e-07
446,1.0,0.0,1.4442789046738836e-07
3144,0.0,0.0,1.4269730698448614e-07
3562,0.0,0.0,1.417696103536344e-07
2483,0.0,0.0,1.381035498560046e-07
4104,0.0,0.0,1.381002732637672e-07
2009,0.0,0.0,1.3809495518652956e-07
5064,0.0,0.0,1.33763217770176e-07
4968,1.0,0.0,1.337241868930644e-07
3443,0.0,0.0,1.3277752096745242e-07
5629,0.0,0.0,1.3263216164776301e-07
4008,1.0,0.0,1.3187890488097926e-07
5113,0.0,0.0,1.3145223821187345e-07
2602,0.0,0.0,1.306426844191852e-07
3048,1.0,0.0,1.3008070442152372e-07
4153,0.0,0.0,1.299599148650949e-07
4669,0.0,0.0,1.2910784746128485e-07
3193,0.0,0.0,1.2863555641059275e-07
2088,1.0,0.0,1.2834529070390425e-07
4403,0.0,0.0,1.2780545837558586e-07
300,0.0,0.0,1.2769126699073755e-07
2233,0.0,0.0,1.274672492609988e-07
3916,1.0,0.0,1.27007188440007e-07
3709,0.0,0.0,1.2559516683503748e-07
1028,0.0,0.0,1.2473686461841552e-07
5363,0.0,0.0,1.2317535372211115e-07
2749,0.0,0.0,1.2210614702979904e-07
5774,0.0,0.0,1.2081118262618515e-07
4814,0.0,0.0,1.1951225940632197e-07
3854,0.0,0.0,1.1821819311317868e-07
236,0.0,0.0,1.1766204378325545e-07
1752,0.0,0.0,1.1711842412204433e-07
2894,0.0,0.0,1.16932394289095e-07
2309,0.0,0.0,1.1680239813316519e-07
5672,0.0,0.0,1.1548874071077436e-07
3269,0.0,0.0,1.1119238612383156e-07
4712,0.0,0.0,1.105266987237056e-07
135,0.0,0.0,1.0987566570323874e-07
1264,0.0,0.0,1.0915334520154641e-07
2977,0.0,0.0,1.0853811734401793e-07
5857,0.0,0.0,1.0842805300824435e-07
3937,0.0,0.0,1.0839814398669718e-07
4897,0.0,0.0,1.0836203481759492e-07
4229,0.0,0.0,1.0590276100552138e-07
3752,0.0,0.0,1.0571548998514681e-07
854,1.0,0.0,1.0563420498561139e-07
2276,1.0,0.0,1.0483680087490391e-07
5116,0.0,0.0,1.0321270360357443e-07
243,0.0,0.0,1.01865346843332e-07
3236,1.0,0.0,1.0131714474898723e-07
2792,0.0,0.0,1.012175028068781e-07
5189,0.0,0.0,1.0087266928998783e-07
4156,0.0,0.0,1.001818861885517e-07
4196,1.0,0.0,9.801207758506545e-08
3196,0.0,0.0,9.733059670149542e-08
1645,1.0,0.0,9.715536497622879e-08
672,0.0,0.0,9.597512662909251e-08
5156,1.0,0.0,9.494052175239763e-08
2236,0.0,0.0,9.466539471805059e-08
1629,0.0,0.0,9.418102030329269e-08
2765,0.0,0.0,9.303014456549653e-08
1942,0.0,0.0,9.13143335674385e-08
3725,0.0,0.0,8.750171813703296e-08
2956,1.0,0.0,8.463115526341494e-08
289,0.0,0.0,8.454984616627043e-08
2953,0.0,0.0,8.257527673177394e-08
4685,0.0,0.0,8.23379385620314e-08
179,0.0,0.0,8.229493524382841e-08
2603,1.0,0.0,8.101626668963118e-08
1991,0.0,0.0,7.912855750308633e-08
3563,1.0,0.0,7.821176984808047e-08
3913,0.0,0.0,7.753791493690073e-08
5645,0.0,0.0,7.750053656674536e-08
208,0.0,0.0,7.722894703381766e-08
1439,0.0,0.0,7.706510301137913e-08
5534,0.0,0.0,7.676017288651828e-08
4523,1.0,0.0,7.528754471654233e-08
5017,0.0,0.0,7.438583824578155e-08
1276,0.0,0.0,7.362189447050521e-08
1307,0.0,0.0,7.312034951781468e-08
4873,0.0,0.0,7.285482541458178e-08
5483,1.0,0.0,7.2383315242288e-08
4057,0.0,0.0,7.154206617166725e-08
828,0.0,0.0,7.112714739761896e-08
4574,0.0,0.0,7.104991534616274e-08
1446,0.0,0.0,7.066800114065266e-08
3097,0.0,0.0,6.887600826629775e-08
5833,0.0,0.0,6.849779297669493e-08
2137,0.0,0.0,6.632428247948939e-08
3614,0.0,0.0,6.572856407733011e-08
1110,0.0,0.0,6.425490164033428e-08
266,0.0,0.0,6.084912231406241e-08
2654,0.0,0.0,6.077511499981751e-08
189,0.0,0.0,6.038756953576682e-08
1480,0.0,0.0,5.965486874137265e-08
195,0.0,0.0,5.7627232343947845e-08
1331,0.0,0.0,5.7258097420187743e-08
1554,0.0,0.0,5.704873113144388e-08
394,0.0,0.0,5.637453115053895e-08
805,0.0,0.0,5.566035170239039e-08
5307,0.0,0.0,5.520748199851471e-08
1223,0.0,0.0,5.467176606837319e-08
1982,0.0,0.0,5.463143653045606e-08
790,0.0,0.0,5.434066859912496e-08
1546,0.0,0.0,5.3407910900992396e-08
92,0.0,0.0,5.2037852196203944e-08
4347,0.0,0.0,5.1653031923701366e-08
5721,0.0,0.0,4.9777547655371787e-08
981,1.0,0.0,4.9522417069029435e-08
2073,0.0,0.0,4.937243164204091e-08
1769,0.0,0.0,4.9335570409139156e-08
69,0.0,0.0,4.8524989005529516e-08
3387,0.0,0.0,4.8277917049386806e-08
2142,0.0,0.0,4.7623493038302126e-08
3102,0.0,0.0,4.753469987186822e-08
4062,0.0,0.0,4.7491146976638086e-08
5022,0.0,0.0,4.748567879220965e-08
1776,0.0,0.0,4.727829047737245e-08
3033,0.0,0.0,4.697899105264733e-08
242,0.0,0.0,4.69778867025185e-08
801,0.0,0.0,4.5413030490156547e-08
4761,0.0,0.0,4.532491923816733e-08
2427,0.0,0.0,4.506406015723039e-08
3993,0.0,0.0,4.4759709586357706e-08
667,0.0,0.0,4.4142202010432743e-08
1950,0.0,0.0,4.367738315839067e-08
959,1.0,0.0,4.3433760244563234e-08
3004,0.0,0.0,4.289976856084725e-08
3964,0.0,0.0,4.272971059721729e-08
4953,0.0,0.0,4.269919246077817e-08
1308,0.0,0.0,4.257760194418768e-08
4924,0.0,0.0,4.257379976748797e-08
5884,0.0,0.0,4.243153163485527e-08
1235,1.0,0.0,4.220451647314239e-08
36,0.0,0.0,4.1439850675782676e-08
3801,0.0,0.0,4.13391103214058e-08
1848,0.0,0.0,4.1285070027915736e-08
1143,0.0,0.0,3.92914095676615e-08
1602,0.0,0.0,3.859176382527564e-08
1907,0.0,0.0,3.809741464790079e-08
